"","state","date","cumul_partial","cumul_full","total","pop","perc_vax1","perc_vax2","perc_reg","perc_pop","diff_vax2","diff_vax1","diff_reg","diff_pop"
"2960","Sabah","2021-05-23",114146,73033,NA,3908500,0.0292045541767942,0.0186856850454138,NA,1,0.0186856850454138,0.0105188691313803,NA,NA
"2961","Sabah","2021-05-24",117404,74768,NA,3908500,0.030038122041704,0.0191295893565306,NA,1,0.0191295893565306,0.0109085326851733,NA,NA
"2962","Sabah","2021-05-25",121918,76832,NA,3908500,0.0311930408084943,0.0196576691825509,NA,1,0.0196576691825509,0.0115353716259435,NA,NA
"2963","Sabah","2021-05-26",123341,77630,NA,3908500,0.0315571190993987,0.0198618395804017,NA,1,0.0198618395804017,0.0116952795189971,NA,NA
"2964","Sabah","2021-05-27",128192,80691,NA,3908500,0.0327982602021236,0.020645004477421,NA,1,0.020645004477421,0.0121532557247026,NA,NA
"2965","Sabah","2021-05-28",133332,83450,NA,3908500,0.0341133427145964,0.0213509018805168,NA,1,0.0213509018805168,0.0127624408340796,NA,NA
"2966","Sabah","2021-05-29",137751,85701,NA,3908500,0.0352439554816426,0.0219268261481387,NA,1,0.0219268261481387,0.0133171293335039,NA,NA
"2967","Sabah","2021-05-30",139030,86609,NA,3908500,0.0355711909939875,0.0221591403351669,NA,1,0.0221591403351669,0.0134120506588205,NA,NA
"2968","Sabah","2021-05-31",139976,87073,NA,3908500,0.0358132275809134,0.0222778559549699,NA,1,0.0222778559549699,0.0135353716259435,NA,NA
"2969","Sabah","2021-06-01",141509,88004,NA,3908500,0.0362054496609953,0.0225160547524626,NA,1,0.0225160547524626,0.0136893949085327,NA,NA
"2970","Sabah","2021-06-02",147463,90312,NA,3908500,0.0377287962133811,0.0231065626199309,NA,1,0.0231065626199309,0.0146222335934502,NA,NA
"2971","Sabah","2021-06-03",155890,91756,NA,3908500,0.0398848663170014,0.023476013816042,NA,1,0.023476013816042,0.0164088525009594,NA,NA
"2972","Sabah","2021-06-04",165944,92603,NA,3908500,0.0424572086478189,0.0236927209927082,NA,1,0.0236927209927082,0.0187644876551107,NA,NA
"2973","Sabah","2021-06-05",174938,93053,NA,3908500,0.0447583471920174,0.0238078546757068,NA,1,0.0238078546757068,0.0209504925163106,NA,NA
"2974","Sabah","2021-06-06",182478,93085,NA,3908500,0.046687476013816,0.0238160419598311,NA,1,0.0238160419598311,0.0228714340539849,NA,NA
"2975","Sabah","2021-06-07",189256,93910,NA,3908500,0.0484216451324037,0.0240271203786619,NA,1,0.0240271203786619,0.0243945247537418,NA,NA
"2976","Sabah","2021-06-08",197902,97355,NA,3908500,0.05063374696175,0.0249085326851733,NA,1,0.0249085326851733,0.0257252142765767,NA,NA
"2977","Sabah","2021-06-09",207831,100885,NA,3908500,0.0531741077139568,0.0258116924651401,NA,1,0.0258116924651401,0.0273624152488167,NA,NA
"2978","Sabah","2021-06-10",217772,104693,NA,3908500,0.0557175386977101,0.0267859792759371,NA,1,0.0267859792759371,0.0289315594217731,NA,NA
"2979","Sabah","2021-06-11",228467,107719,NA,3908500,0.0584538825636433,0.0275601893309454,NA,1,0.0275601893309454,0.030893693232698,NA,NA
"2980","Sabah","2021-06-12",240515,109745,NA,3908500,0.061536395036459,0.0280785467570679,NA,1,0.0280785467570679,0.0334578482793911,NA,NA
"2981","Sabah","2021-06-13",249022,110964,NA,3908500,0.0637129333503902,0.0283904311116797,NA,1,0.0283904311116797,0.0353225022387105,NA,NA
"2982","Sabah","2021-06-14",259915,114149,NA,3908500,0.0664999360368428,0.0292053217346808,NA,1,0.0292053217346808,0.037294614302162,NA,NA
"2983","Sabah","2021-06-15",273056,118383,NA,3908500,0.0698620954330306,0.0302886017653831,NA,1,0.0302886017653831,0.0395734936676474,NA,NA
"2984","Sabah","2021-06-16",289618,120278,NA,3908500,0.0740995266726366,0.0307734424971217,NA,1,0.0307734424971217,0.0433260841755149,NA,NA
"2985","Sabah","2021-06-17",302097,124759,NA,3908500,0.077292311628502,0.0319199181271588,NA,1,0.0319199181271588,0.0453723935013432,NA,NA
"2986","Sabah","2021-06-18",313188,129872,NA,3908500,0.080129973135474,0.0332280926186517,NA,1,0.0332280926186517,0.0469018805168223,NA,NA
"2987","Sabah","2021-06-19",325404,134065,NA,3908500,0.0832554688499424,0.0343008826915697,NA,1,0.0343008826915697,0.0489545861583728,NA,NA
"2988","Sabah","2021-06-20",331951,135124,NA,3908500,0.0849305360112575,0.0345718306255597,NA,1,0.0345718306255597,0.0503587053856978,NA,NA
"2989","Sabah","2021-06-21",341155,136292,NA,3908500,0.0872854036075221,0.0348706664960982,NA,1,0.0348706664960982,0.0524147371114238,NA,NA
"2990","Sabah","2021-06-22",351066,137744,NA,3908500,0.0898211590124088,0.0352421645132404,NA,1,0.0352421645132404,0.0545789944991685,NA,NA
"2991","Sabah","2021-06-23",359167,143374,NA,3908500,0.0918938211590124,0.0366826148138672,NA,1,0.0366826148138672,0.0552112063451452,NA,NA
"2992","Sabah","2021-06-24",366680,151429,851764,3908500,0.0938160419598311,0.038743507739542,0.217926058590252,1,0.038743507739542,0.0550725342202891,0.124110016630421,0.782073941409748
"2993","Sabah","2021-06-25",373433,160628,861073,3908500,0.0955438147626967,0.0410970960726621,0.22030779071255,1,0.0410970960726621,0.0544467186900345,0.124763975949853,0.77969220928745
"2994","Sabah","2021-06-26",380148,169525,868575,3908500,0.0972618651656646,0.0433734169118588,0.222227197134451,1,0.0433734169118588,0.0538884482538058,0.124965331968786,0.77777280286555
"2995","Sabah","2021-06-27",383941,176237,873818,3908500,0.0982323141870283,0.04509069975694,0.223568632467699,1,0.04509069975694,0.0531416144300883,0.12533631828067,0.776431367532301
"2996","Sabah","2021-06-28",387530,183527,879982,3908500,0.0991505692720993,0.0469558654215172,0.22514570807215,1,0.0469558654215172,0.0521947038505821,0.125995138800051,0.77485429192785
"2997","Sabah","2021-06-29",390908,191491,885878,3908500,0.100014839452475,0.0489934757579634,0.226654215172061,1,0.0489934757579634,0.051021363694512,0.126639375719586,0.773345784827939
"2998","Sabah","2021-06-30",393903,200632,891014,3908500,0.100781118075988,0.0513322246386082,0.227968274274018,1,0.0513322246386082,0.0494488934373801,0.12718715619803,0.772031725725982
"2999","Sabah","2021-07-01",397017,208247,895296,3908500,0.101577843162338,0.0532805424075732,0.229063835230907,1,0.0532805424075732,0.0482973007547653,0.127485992068569,0.770936164769093
"3000","Sabah","2021-07-02",398290,218673,900021,3908500,0.10190354355891,0.0559480619163362,0.230272738902392,1,0.0559480619163362,0.0459554816425739,0.128369195343482,0.769727261097608
"3001","Sabah","2021-07-03",399626,229456,903972,3908500,0.102245362671101,0.0587069208136114,0.23128361263912,1,0.0587069208136114,0.0435384418574901,0.129038249968018,0.76871638736088
"3002","Sabah","2021-07-04",400179,237332,908174,3908500,0.102386849174875,0.0607220161187156,0.232358705385698,1,0.0607220161187156,0.0416648330561597,0.129971856210823,0.767641294614302
"3003","Sabah","2021-07-05",401696,248136,912840,3908500,0.102774977612895,0.0634862479211974,0.233552513752079,1,0.0634862479211974,0.0392887296916976,0.130777536139184,0.766447486247921
"3004","Sabah","2021-07-06",403899,258782,917836,3908500,0.10333862095433,0.0662100550083152,0.234830753485992,1,0.0662100550083152,0.0371285659460151,0.131492132531662,0.765169246514008
"3005","Sabah","2021-07-07",405630,270768,922777,3908500,0.103781501854932,0.06927670461814,0.236094921325317,1,0.06927670461814,0.0345047972367916,0.132313419470385,0.763905078674683
"3006","Sabah","2021-07-08",407658,280895,927386,3908500,0.104300370986312,0.0718677241908661,0.237274146091851,1,0.0718677241908661,0.0324326467954458,0.132973775105539,0.762725853908149
"3007","Sabah","2021-07-09",411122,292335,933550,3908500,0.105186644492772,0.0747946782653192,0.238851221696303,1,0.0747946782653192,0.030391966227453,0.133664577203531,0.761148778303697
"3008","Sabah","2021-07-10",415596,304258,939380,3908500,0.106331329154407,0.0778452091595241,0.240342842522707,1,0.0778452091595241,0.0284861199948829,0.1340115133683,0.759657157477293
"3009","Sabah","2021-07-11",421860,311790,944992,3908500,0.107933990021747,0.0797722911602917,0.241778687476014,1,0.0797722911602917,0.0281616988614558,0.133844697454266,0.758221312523986
"3010","Sabah","2021-07-12",429616,320576,952073,3908500,0.109918383011385,0.082020212357682,0.243590379941154,1,0.082020212357682,0.0278981706537035,0.133671996929768,0.756409620058846
"3011","Sabah","2021-07-13",440116,330495,958826,3908500,0.112604835614686,0.0845580145835998,0.245318152744019,1,0.0845580145835998,0.0280468210310861,0.132713317129333,0.754681847255981
"3012","Sabah","2021-07-14",450763,339277,965841,3908500,0.115328898554433,0.0868049123704746,0.247112958935653,1,0.0868049123704746,0.028523986183958,0.13178406038122,0.752887041064347
"3013","Sabah","2021-07-15",462086,348137,974114,3908500,0.118225917871306,0.0890717666624025,0.249229627734425,1,0.0890717666624025,0.0291541512089037,0.131003709863119,0.750770372265575
"3014","Sabah","2021-07-16",474992,356660,982585,3908500,0.121527951899706,0.0912523986183958,0.251396955353716,1,0.0912523986183958,0.03027555328131,0.12986900345401,0.748603044646284
"3015","Sabah","2021-07-17",490775,365539,990681,3908500,0.12556607394141,0.0935241141102725,0.253468338237175,1,0.0935241141102725,0.0320419598311373,0.127902264295766,0.746531661762825
"3016","Sabah","2021-07-18",500524,370304,998195,3908500,0.128060381220417,0.0947432518869131,0.255390814890623,1,0.0947432518869131,0.0333171293335039,0.127330433670206,0.744609185109377
"3017","Sabah","2021-07-19",517765,374019,1006068,3908500,0.132471536395036,0.0956937444032237,0.257405142637841,1,0.0956937444032237,0.0367777919918127,0.124933606242804,0.742594857362159
"3018","Sabah","2021-07-20",525788,375945,1012791,3908500,0.134524242036587,0.0961865165664577,0.25912523986184,1,0.0961865165664577,0.0383377254701292,0.124600997825253,0.74087476013816
"3019","Sabah","2021-07-21",551079,379776,1023406,3908500,0.140995010873737,0.0971666879877191,0.261841115517462,1,0.0971666879877191,0.0438283228860177,0.120846104643725,0.738158884482538
"3020","Sabah","2021-07-22",580200,383470,1025074,3908500,0.148445695279519,0.0981118075988231,0.262267877702443,1,0.0981118075988231,0.0503338876806959,0.113822182422924,0.737732122297557
"3021","Sabah","2021-07-23",614051,385912,1040855,3908500,0.157106562619931,0.0987365997185621,0.26630548803889,1,0.0987365997185621,0.0583699629013688,0.109198925418959,0.73369451196111
"3022","Sabah","2021-07-24",643888,387703,1059803,3908500,0.164740437507995,0.0991948317768965,0.271153383651017,1,0.0991948317768965,0.0655456057310989,0.106412946143022,0.728846616348983
"3023","Sabah","2021-07-25",671947,388496,1079973,3908500,0.171919406421901,0.0993977229116029,0.276313931175643,1,0.0993977229116029,0.0725216835102981,0.104394524753742,0.723686068824357
"3024","Sabah","2021-07-26",698617,390649,1098836,3908500,0.178742996034284,0.099948573621594,0.281140079314315,1,0.099948573621594,0.0787944224126903,0.102397083280031,0.718859920685685
"3025","Sabah","2021-07-27",728792,392911,1117810,3908500,0.186463349110912,0.100527312268134,0.285994627094793,1,0.100527312268134,0.0859360368427786,0.0995312779838813,0.714005372905207
"3026","Sabah","2021-07-28",761258,394741,1136623,3908500,0.194769860560317,0.100995522578994,0.290807982602021,1,0.100995522578994,0.0937743379813228,0.096038122041704,0.709192017397979
"3027","Sabah","2021-07-29",796864,396949,1150865,3908500,0.203879749264424,0.101560445183574,0.294451835742612,1,0.101560445183574,0.102319304080849,0.0905720864781885,0.705548164257388
"3028","Sabah","2021-07-30",831766,400682,1163689,3908500,0.212809517717795,0.102515543047205,0.297732889855443,1,0.102515543047205,0.11029397467059,0.0849233721376487,0.702267110144557
"3029","Sabah","2021-07-31",874267,404962,1182703,3908500,0.223683510298068,0.103610592298836,0.302597671741077,1,0.103610592298836,0.120072917999232,0.0789141614430088,0.697402328258923
"3030","Sabah","2021-08-01",900008,410808,1196392,3908500,0.230269412818217,0.105106306767302,0.306100038377894,1,0.105106306767302,0.125163106050915,0.0758306255596777,0.693899961622106
"3031","Sabah","2021-08-02",933812,417382,1209283,3908500,0.238918255085071,0.106788281949597,0.309398234616861,1,0.106788281949597,0.132129973135474,0.0704799795317897,0.690601765383139
"3032","Sabah","2021-08-03",970188,425444,1221465,3908500,0.248225150313419,0.108850965843674,0.312515031341947,1,0.108850965843674,0.139374184469745,0.0642898810285276,0.687484968658053
"3033","Sabah","2021-08-04",1004843,433892,1238697,3908500,0.257091723167456,0.111012408852501,0.316923883842906,1,0.111012408852501,0.146079314314955,0.0598321606754509,0.683076116157094
"3034","Sabah","2021-08-05",1040484,445977,1250606,3908500,0.266210566713573,0.114104387872585,0.319970832800307,1,0.114104387872585,0.152106178840988,0.0537602660867341,0.680029167199693
"3035","Sabah","2021-08-06",1075237,457916,1261894,3908500,0.27510221312524,0.117159012408853,0.322858897275169,1,0.117159012408853,0.157943200716387,0.0477566841499296,0.677141102724831
"3036","Sabah","2021-08-07",1105082,472632,1272734,3908500,0.282738134834335,0.120924139695535,0.325632339772291,1,0.120924139695535,0.1618139951388,0.0428942049379558,0.674367660227709
"3037","Sabah","2021-08-08",1129801,482024,1286364,3908500,0.289062555967763,0.12332710758603,0.329119611104004,1,0.12332710758603,0.165735448381732,0.0400570551362415,0.670880388895996
"3038","Sabah","2021-08-09",1157095,497194,1301697,3908500,0.296045797620571,0.127208391966227,0.333042599462709,1,0.127208391966227,0.168837405654343,0.0369968018421389,0.66695740053729
"3039","Sabah","2021-08-10",1189537,505670,1317878,3908500,0.304346168606882,0.129376998848663,0.33718255085071,1,0.129376998848663,0.174969169758219,0.0328363822438275,0.66281744914929
"3040","Sabah","2021-08-11",1221217,526978,1334862,3908500,0.312451579889983,0.134828706664961,0.341527951899706,1,0.134828706664961,0.177622873225022,0.0290763720097224,0.658472048100294
"3041","Sabah","2021-08-12",1246614,556338,1355837,3908500,0.318949469105795,0.142340539849047,0.346894460790585,1,0.142340539849047,0.176608929256748,0.0279449916847895,0.653105539209415
