"","date","state","bor","hosp_covid","hosp_pui","hosp_noncovid","hosp_beds","ior","icu_pui","icu_covid","icu_noncovid","icu_beds","vor","vent_covid","vent_pui","vent_noncovid","vent_beds","por","pkrc_covid","pkrc_pui","pkrc_noncovid","pkrc_beds","beds_icu_total","vent","vent_port"
"9355",2021-10-18,"Kedah",67.1171171171171,226,4,1558,2664,50.7042253521127,0,40,32,NA,18.5929648241206,11,0,26,NA,33.587786259542,264,0,0,786,142,199,0
"9356",2021-10-18,"Kelantan",72.0071047957371,639,43,1345,2815,66.6666666666667,0,59,65,NA,26.865671641791,32,0,22,NA,67.2342383801196,1449,12,0,2173,186,157,44
"9357",2021-10-18,"Melaka",71.6780561883068,121,17,806,1317,50,0,17,29,NA,20.7920792079208,6,0,15,NA,40.1184307920059,542,0,0,1351,92,99,2
"9358",2021-10-18,"Negeri Sembilan",60.6060606060606,222,19,819,1749,39.0909090909091,0,9,34,NA,21.25,4,0,30,NA,75.4464285714286,169,0,0,224,110,137,23
"9359",2021-10-18,"Pahang",58.1316553727009,231,14,956,2066,55.9322033898305,0,28,38,NA,41.5254237288136,17,0,32,NA,42.7819008858032,1737,50,0,4177,118,71,47
"9360",2021-10-18,"Perak",69.7589258468111,483,42,1761,3277,72.7941176470588,0,65,34,NA,25.2427184466019,37,0,15,NA,40.9502262443439,260,0,102,884,136,199,7
"9361",2021-10-18,"Perlis",65.0924024640657,80,20,217,487,57.8947368421053,0,5,6,NA,17.2413793103448,1,0,4,NA,25.6410256410256,58,2,0,234,19,19,10
"9362",2021-10-18,"Pulau Pinang",66.2972292191436,330,1,985,1985,66.6666666666667,0,49,43,NA,32.6424870466321,24,0,39,NA,21.9567690557452,193,0,0,879,138,162,31
"9363",2021-10-18,"Sabah",58.1893404721343,555,181,1655,4109,52.6315789473684,0,97,33,NA,19.2488262910798,32,0,9,NA,35.0797266514806,1172,60,0,3512,247,173,40
"9364",2021-10-18,"Sarawak",68.2367447595561,814,168,1785,4055,81.8652849740933,0,120,38,NA,40.0966183574879,57,0,26,NA,47.0641373080397,2370,756,0,6642,193,203,4
"9365",2021-10-18,"Selangor",67.9261267366994,1072,340,2597,5902,68.1481481481482,0,106,78,NA,32.1931589537223,60,0,100,NA,55.4499366286438,1726,24,0,3156,270,480,17
"9366",2021-10-18,"Terengganu",75.6583172768144,186,30,962,1557,63.1578947368421,0,17,19,NA,27.3584905660377,14,0,15,NA,52.4193548387097,1118,52,0,2232,57,66,40
"9367",2021-10-18,"W.P. Kuala Lumpur",32.6520312894272,212,59,1023,3963,60.655737704918,0,24,50,NA,12.8630705394191,20,0,11,NA,NA,NA,NA,NA,NA,122,213,28
"9368",2021-10-18,"W.P. Labuan",63.1147540983607,0,2,75,122,13.0434782608696,0,0,3,NA,13.3333333333333,0,0,2,NA,2.78884462151394,4,3,0,251,23,15,0
"9369",2021-10-18,"W.P. Putrajaya",49.5894909688013,15,25,262,609,50,0,0,10,NA,21.6216216216216,0,0,8,NA,NA,NA,NA,NA,NA,20,37,0
"9370",2021-10-19,"Johor",71.6472868217054,739,126,2832,5160,56,0,39,45,NA,21.830985915493,29,0,33,NA,34.4033232628399,899,12,0,2648,150,203,81
"9371",2021-10-19,"Kedah",67.454954954955,230,10,1557,2664,52.8169014084507,0,43,32,NA,19.5979899497487,12,0,27,NA,33.0788804071247,260,0,0,786,142,199,0
"9372",2021-10-19,"Kelantan",70.4795737122558,584,47,1353,2815,67.2043010752688,0,59,66,NA,27.8606965174129,30,0,26,NA,66.8660837551772,1442,11,0,2173,186,157,44
"9373",2021-10-19,"Melaka",71.1465451784358,124,10,803,1317,50,0,9,37,NA,25.7425742574257,2,0,24,NA,39.0821613619541,528,0,0,1351,92,99,2
"9374",2021-10-19,"Negeri Sembilan",63.8650657518582,208,17,892,1749,42.7272727272727,0,9,38,NA,27.5,9,0,35,NA,76.3392857142857,171,0,0,224,110,137,23
"9375",2021-10-19,"Pahang",59.1965150048403,223,31,969,2066,59.3220338983051,0,28,42,NA,45.7627118644068,17,0,37,NA,37.2037347378501,1460,94,0,4177,118,71,47
"9376",2021-10-19,"Perak",68.4467500762893,477,38,1728,3277,73.5294117647059,0,67,33,NA,30.8823529411765,41,0,22,NA,39.9321266968326,261,0,92,884,136,197,7
"9377",2021-10-19,"Perlis",67.1457905544148,66,25,236,487,52.6315789473684,0,5,5,NA,17.2413793103448,1,0,4,NA,22.2222222222222,49,3,0,234,19,19,10
"9378",2021-10-19,"Pulau Pinang",67.8589420654912,323,0,1024,1985,63.768115942029,0,45,43,NA,32.1243523316062,20,0,42,NA,21.5017064846416,189,0,0,879,138,162,31
"9379",2021-10-19,"Sabah",57.7269408615235,518,172,1682,4109,54.0650406504065,0,100,33,NA,19.2488262910798,30,0,11,NA,34.9088838268793,1168,58,0,3512,246,173,40
"9380",2021-10-19,"Sarawak",68.6066584463625,807,193,1782,4055,83.9378238341969,0,125,37,NA,34.2995169082126,50,0,21,NA,45.550281815485,2300,771,0,6742,193,203,4
"9381",2021-10-19,"Selangor",61.5723483564893,736,347,2551,5902,64.6616541353383,0,106,66,NA,20.1207243460765,61,0,39,NA,55.0063371356147,1714,22,0,3156,266,480,17
"9382",2021-10-19,"Terengganu",75.7867694283879,184,35,961,1557,63.1578947368421,0,19,17,NA,24.5283018867925,13,0,13,NA,52.5089605734767,1113,59,0,2232,57,66,40
"9383",2021-10-19,"W.P. Kuala Lumpur",32.6520312894272,212,55,1027,3963,65.5737704918033,0,22,58,NA,12.8630705394191,15,0,16,NA,NA,NA,NA,NA,NA,122,213,28
"9384",2021-10-19,"W.P. Labuan",59.0163934426229,0,0,72,122,13.0434782608696,0,0,3,NA,20,0,0,3,NA,4.38247011952191,4,7,0,251,23,15,0
"9385",2021-10-19,"W.P. Putrajaya",49.5894909688013,13,33,256,609,45,0,0,9,NA,21.6216216216216,0,0,8,NA,NA,NA,NA,NA,NA,20,37,0
"9386",2021-10-20,"Johor",71.8798449612403,728,103,2878,5160,59.3333333333333,0,41,48,NA,23.5915492957746,31,0,36,NA,31.9486404833837,835,11,0,2648,150,203,81
"9387",2021-10-20,"Kedah",68.0555555555556,230,9,1574,2664,52.112676056338,0,40,34,NA,16.5829145728643,6,0,27,NA,29.8982188295165,235,0,0,786,142,199,0
"9388",2021-10-20,"Kelantan",71.5452930728242,608,58,1348,2815,66.6666666666667,0,54,70,NA,25.3731343283582,32,0,19,NA,63.5526921306949,1370,11,0,2173,186,157,44
"9389",2021-10-20,"Melaka",74.6393318147305,112,12,859,1317,64.1304347826087,0,13,46,NA,29.7029702970297,2,0,28,NA,36.4914877868246,493,0,0,1351,92,99,2
"9390",2021-10-20,"Negeri Sembilan",61.2349914236707,209,36,826,1749,22.7272727272727,0,11,14,NA,23.125,4,0,33,NA,82.5892857142857,185,0,0,224,110,137,23
"9391",2021-10-20,"Pahang",58.5188770571152,198,24,987,2066,66.1016949152542,0,30,48,NA,51.6949152542373,21,0,40,NA,31.8649748623414,1254,77,0,4177,118,71,47
"9392",2021-10-20,"Perak",71.1931644797071,475,33,1825,3277,72.0588235294118,0,65,33,NA,34.8039215686275,45,0,26,NA,37.3303167420815,232,0,98,884,136,197,7
"9393",2021-10-20,"Perlis",63.0390143737166,58,15,234,487,52.6315789473684,0,5,5,NA,10.3448275862069,0,0,3,NA,21.7948717948718,49,2,0,234,19,19,10
"9394",2021-10-20,"Pulau Pinang",69.0176322418136,326,1,1043,1985,64.4927536231884,0,47,42,NA,30.5699481865285,21,0,38,NA,22.5255972696246,198,0,0,879,138,162,31
"9395",2021-10-20,"Sabah",57.3862253589681,509,176,1673,4109,51.219512195122,0,96,30,NA,19.7183098591549,32,0,10,NA,34.4370860927152,1195,53,0,3624,246,173,40
"9396",2021-10-20,"Sarawak",69.2725030826141,818,187,1804,4055,81.3471502590674,0,116,41,NA,34.2995169082126,49,0,22,NA,44.0225452388015,2272,696,0,6742,193,203,4
"9397",2021-10-20,"Selangor",63.8088783463233,694,328,2744,5902,62.9770992366412,0,100,65,NA,18.1086519114688,58,0,32,NA,54.0557667934094,1690,16,0,3156,262,480,17
"9398",2021-10-20,"Terengganu",75.9152215799615,174,43,965,1557,68.4210526315789,0,22,17,NA,21.6981132075472,14,0,9,NA,48.34229390681,1025,54,0,2232,57,66,40
"9399",2021-10-20,"W.P. Kuala Lumpur",32.1221296997224,219,43,1011,3963,70,0,26,58,NA,13.2780082987552,14,0,18,NA,NA,NA,NA,NA,NA,120,213,28
"9400",2021-10-20,"W.P. Labuan",66.3934426229508,0,0,81,122,25,0,0,3,NA,20,0,0,3,NA,6.37450199203187,4,12,0,251,12,15,0
"9401",2021-10-20,"W.P. Putrajaya",54.3513957307061,14,31,286,609,55,0,0,11,NA,24.3243243243243,0,0,9,NA,NA,NA,NA,NA,NA,20,37,0
"9402",2021-10-21,"Johor",70.968992248062,681,111,2870,5160,58,0,37,50,NA,25,31,0,40,NA,32.2519083969466,836,9,0,2620,150,203,81
"9403",2021-10-21,"Kedah",66.6666666666667,214,13,1549,2664,47.1830985915493,0,36,31,NA,15.0753768844221,7,0,23,NA,28.7531806615776,226,0,0,786,142,199,0
"9404",2021-10-21,"Kelantan",70.6927175843694,595,43,1352,2815,67.2043010752688,0,51,74,NA,26.3681592039801,30,0,23,NA,58.3985273815002,1260,9,0,2173,186,157,44
"9405",2021-10-21,"Melaka",73.0447987851177,102,18,842,1317,65.2173913043478,0,17,43,NA,28.7128712871287,2,0,27,NA,33.0866025166543,447,0,0,1351,92,99,2
"9406",2021-10-21,"Negeri Sembilan",63.5220125786163,199,29,883,1749,41.8181818181818,0,11,35,NA,18.75,4,0,26,NA,84.375,189,0,0,224,110,137,23
"9407",2021-10-21,"Pahang",58.7608906098742,197,22,995,2066,61.864406779661,0,30,43,NA,47.4576271186441,21,0,35,NA,32.7028968158966,1292,74,0,4177,118,71,47
"9408",2021-10-21,"Perak",72.7799816905706,460,32,1893,3277,72.0588235294118,0,64,34,NA,29.9019607843137,37,0,24,NA,34.6153846153846,210,0,96,884,136,197,7
"9409",2021-10-21,"Perlis",67.1457905544148,51,21,255,487,47.3684210526316,0,4,5,NA,13.7931034482759,1,0,3,NA,20.9401709401709,45,4,0,234,19,19,10
"9410",2021-10-21,"Pulau Pinang",67.8589420654912,309,3,1035,1985,64.4927536231884,0,47,42,NA,30.5699481865285,22,0,37,NA,21.9567690557452,193,0,0,879,138,162,31
"9411",2021-10-21,"Sabah",59.7225602336335,503,187,1764,4109,50.4065040650407,0,93,31,NA,18.7793427230047,29,0,11,NA,34.7543760587239,1169,62,0,3542,246,173,40
"9412",2021-10-21,"Sarawak",69.0505548705302,783,157,1860,4055,79.7927461139896,0,116,38,NA,34.2995169082126,44,0,27,NA,42.2426579649956,2165,683,0,6742,193,203,4
"9413",2021-10-21,"Selangor",62.3686885801423,605,337,2739,5902,70.6106870229008,0,113,72,NA,19.5171026156942,50,0,47,NA,53.1051964512041,1664,12,0,3156,262,480,17
"9414",2021-10-21,"Terengganu",74.8876043673732,199,31,936,1557,61.4035087719298,0,20,15,NA,20.7547169811321,14,0,8,NA,45.5645161290323,951,66,0,2232,57,66,40
"9415",2021-10-21,"W.P. Kuala Lumpur",33.7370678778703,205,48,1084,3963,70,0,27,57,NA,12.0331950207469,14,0,15,NA,NA,NA,NA,NA,NA,120,213,28
"9416",2021-10-21,"W.P. Labuan",63.1147540983607,0,0,77,122,33.3333333333333,0,0,4,NA,13.3333333333333,0,0,2,NA,6.77290836653386,5,12,0,251,12,15,0
"9417",2021-10-21,"W.P. Putrajaya",55.9934318555008,8,31,302,609,50,0,0,10,NA,24.3243243243243,0,0,9,NA,NA,NA,NA,NA,NA,20,37,0
"9418",2021-10-22,"Johor",67.4418604651163,672,92,2716,5160,58.6666666666667,0,38,50,NA,26.056338028169,33,0,41,NA,33.6641221374046,872,10,0,2620,150,203,81
"9419",2021-10-22,"Kedah",37.9504504504505,140,8,863,2664,50,0,36,35,NA,17.5879396984925,9,0,26,NA,27.0992366412214,213,0,0,786,142,199,0
"9420",2021-10-22,"Kelantan",67.7797513321492,538,44,1326,2815,74.1935483870968,0,55,83,NA,48.7562189054726,32,0,66,NA,56.3276576161988,1216,8,0,2173,186,157,44
"9421",2021-10-22,"Melaka",74.791192103265,109,18,858,1317,54.3478260869565,0,12,38,NA,16.8316831683168,2,0,15,NA,33.160621761658,448,0,0,1351,92,99,2
"9422",2021-10-22,"Negeri Sembilan",62.0354488279017,195,32,858,1749,20.9090909090909,0,13,10,NA,21.875,4,0,31,NA,87.5,196,0,0,224,110,137,23
"9423",2021-10-22,"Pahang",58.4220716360116,206,24,977,2066,55.9322033898305,0,29,37,NA,45.7627118644068,25,0,29,NA,32.4395499162078,1344,11,0,4177,118,71,47
"9424",2021-10-22,"Perak",72.108635947513,444,33,1886,3277,71.3235294117647,0,65,32,NA,31.3725490196078,39,0,25,NA,31.6742081447964,197,0,83,884,136,197,7
"9425",2021-10-22,"Perlis",64.6817248459959,49,20,246,487,52.6315789473684,0,4,6,NA,10.3448275862069,1,0,2,NA,17.9487179487179,39,3,0,234,19,19,10
"9426",2021-10-22,"Pulau Pinang",67.808564231738,264,5,1077,1985,61.5942028985507,0,45,40,NA,29.0155440414508,23,0,33,NA,20.9328782707622,184,0,0,879,138,162,31
"9427",2021-10-22,"Sabah",59.0664711632454,496,177,1744,4092,48.3739837398374,0,89,30,NA,17.3708920187793,29,0,8,NA,33.9349112426035,1094,53,0,3380,246,173,40
"9428",2021-10-22,"Sarawak",70.9937106918239,799,164,1859,3975,77.720207253886,0,111,39,NA,36.7149758454106,49,0,27,NA,41.1087253562366,1548,552,6,5123,193,203,4
"9429",2021-10-22,"Selangor",72.3144696712979,1049,416,2803,5902,67.3469387755102,0,103,62,NA,18.5110663983903,53,0,39,NA,52.3764258555133,1641,12,0,3156,245,480,17
"9430",2021-10-22,"Terengganu",73.1535003211304,219,31,889,1557,59.6491228070175,0,17,17,NA,20.7547169811321,10,0,12,NA,44.0860215053763,926,58,0,2232,57,66,40
"9431",2021-10-22,"W.P. Kuala Lumpur",44.8397678526369,216,69,1492,3963,65.8333333333333,0,26,53,NA,8.71369294605809,11,0,10,NA,NA,NA,NA,NA,NA,120,213,28
"9432",2021-10-22,"W.P. Labuan",61.4754098360656,0,0,75,122,33.3333333333333,0,0,4,NA,13.3333333333333,0,0,2,NA,8.36653386454183,5,16,0,251,12,15,0
"9433",2021-10-22,"W.P. Putrajaya",56.6502463054187,7,38,300,609,70,0,0,14,NA,29.7297297297297,0,0,11,NA,NA,NA,NA,NA,NA,20,37,0
"9434",2021-10-23,"Johor",67.8875968992248,671,122,2710,5160,58,0,37,50,NA,24.6478873239437,31,0,39,NA,54.3186180422265,839,10,0,1563,150,203,81
"9435",2021-10-23,"Kedah",64.4519519519519,215,8,1494,2664,46.4788732394366,0,38,28,NA,16.5829145728643,11,0,22,NA,26.7175572519084,210,0,0,786,142,199,0
"9436",2021-10-23,"Kelantan",67.2824156305506,573,40,1281,2815,77.4193548387097,0,55,89,NA,47.2636815920398,32,0,63,NA,52.6921306948919,1136,7,2,2173,186,157,44
"9437",2021-10-23,"Melaka",69.0205011389522,93,13,803,1317,56.5217391304348,0,13,39,NA,25.7425742574257,3,0,23,NA,32.0503330866025,433,0,0,1351,92,99,2
"9438",2021-10-23,"Negeri Sembilan",59.6912521440823,201,7,836,1749,42.7272727272727,0,13,34,NA,19.375,4,0,27,NA,83.4821428571429,187,0,0,224,110,137,23
"9439",2021-10-23,"Pahang",58.3736689254598,217,21,968,2066,60.1694915254237,0,28,43,NA,44.0677966101695,20,0,32,NA,28.920277711276,1142,66,0,4177,118,71,47
"9440",2021-10-23,"Perak",66.9819957277998,453,38,1704,3277,69.8529411764706,0,66,29,NA,20.0980392156863,21,0,20,NA,31.9004524886878,186,0,96,884,136,197,7
"9441",2021-10-23,"Perlis",59.3429158110883,48,23,218,487,73.6842105263158,0,8,6,NA,20.6896551724138,4,0,2,NA,19.6581196581197,43,3,0,234,19,19,10
"9442",2021-10-23,"Pulau Pinang",62.1662468513854,245,7,982,1985,56.5217391304348,0,38,40,NA,27.979274611399,21,0,33,NA,21.0466439135381,185,0,0,879,138,162,31
"9443",2021-10-23,"Sabah",56.1111111111111,495,183,1645,4140,44.7154471544715,0,79,31,NA,17.8403755868545,26,0,12,NA,33.9073969508752,1139,62,0,3542,246,173,40
"9444",2021-10-23,"Sarawak",68.8286066584464,790,163,1838,4055,75.1295336787565,0,107,38,NA,38.6473429951691,48,0,32,NA,39.9288045090478,1992,695,5,6742,193,203,4
"9445",2021-10-23,"Selangor",58.6580820060996,603,401,2458,5902,69.3877551020408,0,101,69,NA,18.1086519114688,55,0,35,NA,50.3802281368821,1578,12,0,3156,245,480,17
"9446",2021-10-23,"Terengganu",73.538856775851,229,33,883,1557,59.6491228070175,0,15,19,NA,23.5849056603774,13,0,12,NA,41.8010752688172,879,54,0,2232,57,66,40
"9447",2021-10-23,"W.P. Kuala Lumpur",41.8117587686096,213,59,1385,3963,66.6666666666667,0,21,59,NA,8.29875518672199,7,0,13,NA,NA,NA,NA,NA,NA,120,213,28
"9448",2021-10-23,"W.P. Labuan",53.2786885245902,0,2,63,122,25,0,0,3,NA,6.66666666666667,0,0,1,NA,9.56175298804781,7,17,0,251,12,15,0
"9449",2021-10-23,"W.P. Putrajaya",54.1871921182266,5,20,305,609,60,0,0,12,NA,29.7297297297297,0,0,11,NA,NA,NA,NA,NA,NA,20,37,0
"9450",2021-10-24,"Johor",69.1860465116279,655,94,2821,5160,53.3333333333333,0,33,47,NA,22.5352112676056,28,0,36,NA,51.4395393474088,794,10,0,1563,150,203,81
"9451",2021-10-24,"Kedah",68.2432432432432,208,12,1598,2664,46.4788732394366,0,34,32,NA,17.5879396984925,11,0,24,NA,26.7175572519084,210,0,0,786,142,199,0
"9452",2021-10-24,"Kelantan",71.7584369449378,574,51,1395,2815,75.2688172043011,0,55,85,NA,46.2686567164179,31,0,62,NA,48.2282558674643,1043,5,0,2173,186,157,44
"9453",2021-10-24,"Melaka",70.6150341685649,95,19,816,1317,60.8695652173913,0,12,44,NA,9.9009900990099,3,0,7,NA,34.3449296817172,464,0,0,1351,92,99,2
"9454",2021-10-24,"Negeri Sembilan",59.6340766152087,210,19,814,1749,42.7272727272727,0,13,34,NA,20,6,0,26,NA,83.9285714285714,188,0,0,224,110,137,23
"9455",2021-10-24,"Pahang",56.7763794772507,221,16,936,2066,54.2372881355932,0,27,37,NA,38.9830508474576,18,0,28,NA,27.5556619583433,1091,60,0,4177,118,71,47
"9456",2021-10-24,"Perak",67.622825755264,442,36,1738,3277,68.3823529411765,0,63,30,NA,29.4117647058824,35,0,25,NA,33.0316742081448,199,0,93,884,136,197,7
"9457",2021-10-24,"Perlis",63.8603696098563,50,33,228,487,63.1578947368421,0,6,6,NA,24.1379310344828,4,0,3,NA,13.2478632478632,29,2,0,234,19,19,10
"9458",2021-10-24,"Pulau Pinang",60.7556675062972,237,8,961,1985,57.9710144927536,0,39,41,NA,27.4611398963731,20,0,33,NA,21.6154721274175,190,0,0,879,138,162,31
"9459",2021-10-24,"Sabah",54.9033816425121,484,165,1624,4140,43.9024390243902,0,76,32,NA,16.4319248826291,21,0,14,NA,32.4316628701595,1036,61,42,3512,246,173,40
"9460",2021-10-24,"Sarawak",67.9901356350185,802,173,1782,4055,76.1658031088083,0,105,42,NA,37.1980676328502,42,0,35,NA,36.1762088401068,1759,668,12,6742,193,203,4
"9461",2021-10-24,"Selangor",66.248729244324,708,466,2736,5902,69.3877551020408,0,104,66,NA,18.9134808853119,57,0,37,NA,47.1799746514575,1479,10,0,3156,245,480,17
"9462",2021-10-24,"Terengganu",76.878612716763,217,33,947,1557,57.8947368421053,0,16,17,NA,30.188679245283,16,0,16,NA,41.5770609318996,864,64,0,2232,57,66,40
"9463",2021-10-24,"W.P. Kuala Lumpur",41.9883926318446,219,61,1384,3963,66.6666666666667,0,20,60,NA,9.95850622406639,8,0,16,NA,NA,NA,NA,NA,NA,120,213,28
"9464",2021-10-24,"W.P. Labuan",45.9016393442623,0,0,56,122,33.3333333333333,0,0,4,NA,13.3333333333333,0,0,2,NA,9.16334661354582,8,15,0,251,12,15,0
"9465",2021-10-24,"W.P. Putrajaya",49.5894909688013,7,21,274,609,60,0,0,12,NA,29.7297297297297,0,0,11,NA,NA,NA,NA,NA,NA,20,37,0
"9466",2021-10-25,"Johor",70.077519379845,636,148,2832,5160,54.6666666666667,0,33,49,NA,23.5915492957746,27,0,40,NA,50.7997440818938,787,7,0,1563,150,203,81
"9467",2021-10-25,"Kedah",68.8813813813814,193,16,1626,2664,48.5915492957746,0,34,35,NA,19.5979899497487,13,0,26,NA,29.0076335877863,228,0,0,786,142,199,0
"9468",2021-10-25,"Kelantan",73.8188277087034,572,47,1459,2815,74.1935483870968,0,49,89,NA,47.7611940298507,30,0,66,NA,46.1573861021629,997,6,0,2173,186,157,44
"9469",2021-10-25,"Melaka",73.4244495064541,111,17,839,1317,46.7391304347826,0,11,32,NA,22.7722772277228,3,0,20,NA,20.79940784604,281,0,0,1351,92,99,2
"9470",2021-10-25,"Negeri Sembilan",60.0343053173242,182,7,861,1749,43.6363636363636,0,13,35,NA,21.875,7,0,28,NA,62.5,140,0,0,224,110,137,23
"9471",2021-10-25,"Pahang",59.0513068731849,225,15,980,2066,51.6949152542373,0,26,35,NA,38.9830508474576,19,0,27,NA,26.1671055781662,1029,64,0,4177,118,71,47
"9472",2021-10-25,"Perak",67.2871528837351,419,37,1749,3277,55.1470588235294,0,58,17,NA,29.9019607843137,35,0,26,NA,30.7692307692308,185,0,87,884,136,197,7
"9473",2021-10-25,"Perlis",68.9938398357289,55,20,261,487,52.6315789473684,0,5,5,NA,20.6896551724138,2,0,4,NA,12.3931623931624,28,1,0,234,19,19,10
"9474",2021-10-25,"Pulau Pinang",64.7858942065491,266,9,1011,1985,70.8333333333333,0,44,41,NA,26.984126984127,19,0,32,NA,20.5915813424346,181,0,0,879,120,158,31
"9475",2021-10-25,"Sabah",56.4975845410628,469,186,1684,4140,45.9349593495935,0,80,33,NA,16.5094339622642,23,0,12,NA,31.0649202733485,1023,59,9,3512,246,172,40
"9476",2021-10-25,"Sarawak",70.2342786683107,794,190,1864,4055,73.8916256157635,0,112,38,NA,41.5458937198068,46,0,40,NA,35.4642539305844,1694,685,12,6742,203,203,4
"9477",2021-10-25,"Selangor",67.0620128769908,725,439,2794,5902,68.9795918367347,0,102,67,NA,18.1086519114688,56,0,34,NA,44.9302915082383,1410,8,0,3156,245,480,17
"9478",2021-10-25,"Terengganu",78.8053949903661,226,39,962,1557,61.4035087719298,0,16,19,NA,28.3018867924528,12,0,18,NA,39.7849462365591,837,51,0,2232,57,66,40
"9479",2021-10-25,"W.P. Kuala Lumpur",43.0481958112541,216,52,1438,3963,70,0,19,65,NA,8.71369294605809,8,0,13,NA,NA,NA,NA,NA,NA,120,213,28
"9480",2021-10-25,"W.P. Labuan",57.3770491803279,0,4,66,122,41.6666666666667,0,0,5,NA,13.3333333333333,0,0,2,NA,9.16334661354582,13,10,0,251,12,15,0
"9481",2021-10-25,"W.P. Putrajaya",51.3957307060755,12,21,280,609,60,0,0,12,NA,27.027027027027,0,0,10,NA,NA,NA,NA,NA,NA,20,37,0
"9482",2021-10-26,"Johor",70.3488372093023,629,142,2859,5160,54.6666666666667,0,32,50,NA,25,28,0,43,NA,51.1836212412028,791,9,0,1563,150,203,81
"9483",2021-10-26,"Kedah",69.8573573573574,189,12,1660,2664,50,0,33,38,NA,19.5979899497487,13,0,26,NA,30.2798982188295,238,0,0,786,142,199,0
"9484",2021-10-26,"Kelantan",78.1667268134248,575,48,1543,2771,77.4193548387097,0,54,90,NA,49.7512437810945,33,0,67,NA,45.2883263009845,961,5,0,2133,186,157,44
"9485",2021-10-26,"Melaka",73.5003796507213,93,13,862,1317,56.5217391304348,0,15,37,NA,32.6732673267327,7,0,26,NA,20.9474463360474,283,0,0,1351,92,99,2
"9486",2021-10-26,"Negeri Sembilan",66.2092624356775,197,8,953,1749,57.2727272727273,0,14,49,NA,26.25,7,0,35,NA,79.9107142857143,179,0,0,224,110,137,23
"9487",2021-10-26,"Pahang",58.2768635043562,178,23,1003,2066,46.6101694915254,0,19,36,NA,33.0508474576271,14,0,25,NA,27.842605156038,971,55,0,3685,118,71,47
"9488",2021-10-26,"Perak",69.8809887091852,401,36,1853,3277,66.9117647058823,0,63,28,NA,27.9411764705882,35,0,22,NA,35.149863760218,172,0,86,734,136,197,7
"9489",2021-10-26,"Perlis",64.0657084188912,47,30,235,487,52.6315789473684,0,6,4,NA,17.2413793103448,1,0,4,NA,13.2478632478632,30,1,0,234,19,19,10
"9490",2021-10-26,"Pulau Pinang",67.2544080604534,246,6,1083,1985,67.5,0,40,41,NA,25.9259259259259,16,0,33,NA,20.2502844141069,178,0,0,879,120,158,31
"9491",2021-10-26,"Sabah",57.3671497584541,434,169,1772,4140,45.1219512195122,0,78,33,NA,18.3962264150943,23,0,16,NA,34.3222985633979,984,65,50,3202,246,172,40
"9492",2021-10-26,"Sarawak",65.3514180024661,763,195,1692,4055,75.8620689655172,0,107,47,NA,41.0628019323672,47,0,38,NA,33.0317413230495,1634,582,11,6742,203,203,4
"9493",2021-10-26,"Selangor",68.0786174178245,729,425,2864,5902,67.7551020408163,0,90,76,NA,19.3158953722334,54,0,42,NA,47.5285171102662,1488,12,0,3156,245,480,17
"9494",2021-10-26,"Terengganu",80.0899165061015,241,28,978,1557,64.9122807017544,0,16,21,NA,33.9622641509434,17,0,19,NA,50.382096069869,870,53,0,1832,57,66,40
"9495",2021-10-26,"W.P. Kuala Lumpur",45.7229371688115,215,61,1536,3963,70,0,17,67,NA,12.0331950207469,10,0,19,NA,NA,NA,NA,NA,NA,120,213,28
"9496",2021-10-26,"W.P. Labuan",65.5737704918033,2,2,76,122,33.3333333333333,0,0,4,NA,13.3333333333333,0,0,2,NA,8.76494023904383,12,10,0,251,12,15,0
"9497",2021-10-26,"W.P. Putrajaya",54.679802955665,8,32,293,609,55,0,0,11,NA,24.3243243243243,0,0,9,NA,NA,NA,NA,NA,NA,20,37,0
"9498",2021-10-27,"Johor",73.9922480620155,604,178,3036,5160,59.3333333333333,0,35,54,NA,24.2957746478873,29,0,40,NA,52.3352527191299,804,14,0,1563,150,203,81
"9499",2021-10-27,"Kedah",70.1951951951952,185,17,1668,2664,55.7377049180328,0,32,36,NA,16.0804020100502,13,0,19,NA,32.6972010178117,257,0,0,786,122,199,0
"9500",2021-10-27,"Kelantan",76.6149404547095,601,22,1500,2771,69.8924731182796,0,48,82,NA,45.771144278607,29,0,63,NA,43.3661509610877,918,7,0,2133,186,157,44
"9501",2021-10-27,"Melaka",70.9946848899013,94,13,828,1317,61.9565217391304,0,15,42,NA,34.6534653465347,8,0,27,NA,22.7979274611399,308,0,0,1351,92,99,2
"9502",2021-10-27,"Negeri Sembilan",65.6946826758147,192,15,942,1749,23.6363636363636,0,12,14,NA,25,8,0,32,NA,72.7678571428571,163,0,0,224,110,137,23
"9503",2021-10-27,"Pahang",60.6969990319458,198,19,1037,2066,42.3728813559322,0,16,34,NA,32.2033898305085,9,0,29,NA,27.2184531886024,949,54,0,3685,118,71,47
"9504",2021-10-27,"Perak",71.1016173329265,412,39,1879,3277,66.9117647058823,0,57,34,NA,29.6116504854369,32,0,29,NA,36.0222531293463,158,0,101,719,136,199,7
"9505",2021-10-27,"Perlis",66.5297741273101,40,27,257,487,52.6315789473684,0,5,5,NA,24.1379310344828,2,0,5,NA,13.6752136752137,31,1,0,234,19,19,10
