"","date","state","variant_count","variant","status"
"405",2021-05-31,"Kelantan",0,"Theta P.3","voi"
"406",2021-05-31,"W.P. Kuala Lumpur",5,"Beta B.1.351","voc"
"407",2021-05-31,"W.P. Kuala Lumpur",3,"Alpha B.1.1.7","voc"
"408",2021-05-31,"W.P. Kuala Lumpur",1,"Delta B.1.617.2","voc"
"409",2021-05-31,"W.P. Kuala Lumpur",2,"Eta B.1.525","voi"
"410",2021-05-31,"W.P. Kuala Lumpur",0,"Theta P.3","voi"
"411",2021-05-31,"Perak",10,"Beta B.1.351","voc"
"412",2021-05-31,"Perak",0,"Alpha B.1.1.7","voc"
"413",2021-05-31,"Perak",0,"Delta B.1.617.2","voc"
"414",2021-05-31,"Perak",0,"Eta B.1.525","voi"
"415",2021-05-31,"Perak",0,"Theta P.3","voi"
"416",2021-05-31,"Kedah",7,"Beta B.1.351","voc"
"417",2021-05-31,"Kedah",0,"Alpha B.1.1.7","voc"
"418",2021-05-31,"Kedah",0,"Delta B.1.617.2","voc"
"419",2021-05-31,"Kedah",0,"Eta B.1.525","voi"
"420",2021-05-31,"Kedah",0,"Theta P.3","voi"
"421",2021-05-31,"Pulau Pinang",3,"Beta B.1.351","voc"
"422",2021-05-31,"Pulau Pinang",0,"Alpha B.1.1.7","voc"
"423",2021-05-31,"Pulau Pinang",0,"Delta B.1.617.2","voc"
"424",2021-05-31,"Pulau Pinang",0,"Eta B.1.525","voi"
"425",2021-05-31,"Pulau Pinang",0,"Theta P.3","voi"
"426",2021-05-31,"Negeri Sembilan",2,"Beta B.1.351","voc"
"427",2021-05-31,"Negeri Sembilan",0,"Alpha B.1.1.7","voc"
"428",2021-05-31,"Negeri Sembilan",0,"Delta B.1.617.2","voc"
"429",2021-05-31,"Negeri Sembilan",0,"Eta B.1.525","voi"
"430",2021-05-31,"Negeri Sembilan",0,"Theta P.3","voi"
"431",2021-05-31,"Johor",1,"Beta B.1.351","voc"
"432",2021-05-31,"Johor",0,"Alpha B.1.1.7","voc"
"433",2021-05-31,"Johor",1,"Delta B.1.617.2","voc"
"434",2021-05-31,"Johor",0,"Eta B.1.525","voi"
"435",2021-05-31,"Johor",0,"Theta P.3","voi"
"436",2021-05-31,"Perlis",2,"Beta B.1.351","voc"
"437",2021-05-31,"Perlis",0,"Alpha B.1.1.7","voc"
"438",2021-05-31,"Perlis",0,"Delta B.1.617.2","voc"
"439",2021-05-31,"Perlis",0,"Eta B.1.525","voi"
"440",2021-05-31,"Perlis",0,"Theta P.3","voi"
"441",2021-05-31,"W.P. Labuan",0,"Beta B.1.351","voc"
"442",2021-05-31,"W.P. Labuan",0,"Alpha B.1.1.7","voc"
"443",2021-05-31,"W.P. Labuan",1,"Delta B.1.617.2","voc"
"444",2021-05-31,"W.P. Labuan",0,"Eta B.1.525","voi"
"445",2021-05-31,"W.P. Labuan",0,"Theta P.3","voi"
"446",2021-05-31,"Sabah",0,"Beta B.1.351","voc"
"447",2021-05-31,"Sabah",1,"Alpha B.1.1.7","voc"
"448",2021-05-31,"Sabah",0,"Delta B.1.617.2","voc"
"449",2021-05-31,"Sabah",0,"Eta B.1.525","voi"
"450",2021-05-31,"Sabah",0,"Theta P.3","voi"
"451",2021-05-31,"Malaysia",89,"Beta B.1.351","voc"
"452",2021-05-31,"Malaysia",9,"Alpha B.1.1.7","voc"
"453",2021-05-31,"Malaysia",6,"Delta B.1.617.2","voc"
"454",2021-05-31,"Malaysia",3,"Eta B.1.525","voi"
"455",2021-05-31,"Malaysia",12,"Theta P.3","voi"
"456",2021-06-04,"Johor",0,"Alpha B.1.1.7","voc"
"457",2021-06-04,"Kedah",0,"Alpha B.1.1.7","voc"
"458",2021-06-04,"Kelantan",0,"Alpha B.1.1.7","voc"
"459",2021-06-04,"Melaka",0,"Alpha B.1.1.7","voc"
"460",2021-06-04,"Negeri Sembilan",0,"Alpha B.1.1.7","voc"
"461",2021-06-04,"Perak",0,"Alpha B.1.1.7","voc"
"462",2021-06-04,"Perlis",0,"Alpha B.1.1.7","voc"
"463",2021-06-04,"Pulau Pinang",0,"Alpha B.1.1.7","voc"
"464",2021-06-04,"Sabah",1,"Alpha B.1.1.7","voc"
"465",2021-06-04,"Sarawak",0,"Alpha B.1.1.7","voc"
"466",2021-06-04,"Selangor",5,"Alpha B.1.1.7","voc"
"467",2021-06-04,"Terengganu",0,"Alpha B.1.1.7","voc"
"468",2021-06-04,"W.P. Kuala Lumpur",3,"Alpha B.1.1.7","voc"
"469",2021-06-04,"W.P. Labuan",0,"Alpha B.1.1.7","voc"
"470",2021-06-04,"Pahang",0,"Alpha B.1.1.7","voc"
"471",2021-06-04,"W.P. Putrajaya",0,"Alpha B.1.1.7","voc"
"472",2021-06-04,"Malaysia",9,"Alpha B.1.1.7","voc"
"473",2021-06-04,"Johor",7,"Beta B.1.351","voc"
"474",2021-06-04,"Kedah",8,"Beta B.1.351","voc"
"475",2021-06-04,"Kelantan",23,"Beta B.1.351","voc"
"476",2021-06-04,"Melaka",1,"Beta B.1.351","voc"
"477",2021-06-04,"Negeri Sembilan",2,"Beta B.1.351","voc"
"478",2021-06-04,"Perak",10,"Beta B.1.351","voc"
"479",2021-06-04,"Perlis",2,"Beta B.1.351","voc"
"480",2021-06-04,"Pulau Pinang",3,"Beta B.1.351","voc"
"481",2021-06-04,"Sabah",0,"Beta B.1.351","voc"
"482",2021-06-04,"Sarawak",7,"Beta B.1.351","voc"
"483",2021-06-04,"Selangor",34,"Beta B.1.351","voc"
"484",2021-06-04,"Terengganu",1,"Beta B.1.351","voc"
"485",2021-06-04,"W.P. Kuala Lumpur",6,"Beta B.1.351","voc"
"486",2021-06-04,"W.P. Labuan",0,"Beta B.1.351","voc"
"487",2021-06-04,"Pahang",0,"Beta B.1.351","voc"
"488",2021-06-04,"W.P. Putrajaya",0,"Beta B.1.351","voc"
"489",2021-06-04,"Malaysia",104,"Beta B.1.351","voc"
"490",2021-06-04,"Johor",1,"Delta B.1.617.2","voc"
"491",2021-06-04,"Kedah",0,"Delta B.1.617.2","voc"
"492",2021-06-04,"Kelantan",0,"Delta B.1.617.2","voc"
"493",2021-06-04,"Melaka",0,"Delta B.1.617.2","voc"
"494",2021-06-04,"Negeri Sembilan",0,"Delta B.1.617.2","voc"
"495",2021-06-04,"Perak",0,"Delta B.1.617.2","voc"
"496",2021-06-04,"Perlis",0,"Delta B.1.617.2","voc"
"497",2021-06-04,"Pulau Pinang",0,"Delta B.1.617.2","voc"
"498",2021-06-04,"Sabah",0,"Delta B.1.617.2","voc"
"499",2021-06-04,"Sarawak",0,"Delta B.1.617.2","voc"
"500",2021-06-04,"Selangor",2,"Delta B.1.617.2","voc"
"501",2021-06-04,"Terengganu",0,"Delta B.1.617.2","voc"
"502",2021-06-04,"W.P. Kuala Lumpur",2,"Delta B.1.617.2","voc"
"503",2021-06-04,"W.P. Labuan",4,"Delta B.1.617.2","voc"
"504",2021-06-04,"Pahang",0,"Delta B.1.617.2","voc"
"505",2021-06-04,"W.P. Putrajaya",0,"Delta B.1.617.2","voc"
"506",2021-06-04,"Malaysia",9,"Delta B.1.617.2","voc"
"507",2021-06-04,"Johor",0,"Kappa B.1.617.1","voc"
"508",2021-06-04,"Kedah",0,"Kappa B.1.617.1","voc"
"509",2021-06-04,"Kelantan",0,"Kappa B.1.617.1","voc"
"510",2021-06-04,"Melaka",0,"Kappa B.1.617.1","voc"
"511",2021-06-04,"Negeri Sembilan",0,"Kappa B.1.617.1","voc"
"512",2021-06-04,"Perak",0,"Kappa B.1.617.1","voc"
"513",2021-06-04,"Perlis",0,"Kappa B.1.617.1","voc"
"514",2021-06-04,"Pulau Pinang",0,"Kappa B.1.617.1","voc"
"515",2021-06-04,"Sabah",0,"Kappa B.1.617.1","voc"
"516",2021-06-04,"Sarawak",0,"Kappa B.1.617.1","voc"
"517",2021-06-04,"Selangor",1,"Kappa B.1.617.1","voc"
"518",2021-06-04,"Terengganu",0,"Kappa B.1.617.1","voc"
"519",2021-06-04,"W.P. Kuala Lumpur",0,"Kappa B.1.617.1","voc"
"520",2021-06-04,"W.P. Labuan",0,"Kappa B.1.617.1","voc"
"521",2021-06-04,"Pahang",0,"Kappa B.1.617.1","voc"
"522",2021-06-04,"W.P. Putrajaya",0,"Kappa B.1.617.1","voc"
"523",2021-06-04,"Malaysia",1,"Kappa B.1.617.1","voc"
"524",2021-06-04,"Johor",0,"Eta B.1.525","voi"
"525",2021-06-04,"Kedah",0,"Eta B.1.525","voi"
"526",2021-06-04,"Kelantan",0,"Eta B.1.525","voi"
"527",2021-06-04,"Melaka",0,"Eta B.1.525","voi"
"528",2021-06-04,"Negeri Sembilan",0,"Eta B.1.525","voi"
"529",2021-06-04,"Perak",0,"Eta B.1.525","voi"
"530",2021-06-04,"Perlis",0,"Eta B.1.525","voi"
"531",2021-06-04,"Pulau Pinang",0,"Eta B.1.525","voi"
"532",2021-06-04,"Sabah",0,"Eta B.1.525","voi"
"533",2021-06-04,"Sarawak",1,"Eta B.1.525","voi"
"534",2021-06-04,"Selangor",0,"Eta B.1.525","voi"
"535",2021-06-04,"Terengganu",0,"Eta B.1.525","voi"
"536",2021-06-04,"W.P. Kuala Lumpur",2,"Eta B.1.525","voi"
"537",2021-06-04,"W.P. Labuan",0,"Eta B.1.525","voi"
"538",2021-06-04,"Pahang",0,"Eta B.1.525","voi"
"539",2021-06-04,"W.P. Putrajaya",0,"Eta B.1.525","voi"
"540",2021-06-04,"Malaysia",3,"Eta B.1.525","voi"
"541",2021-06-04,"Johor",0,"Theta P.3","voi"
"542",2021-06-04,"Kedah",0,"Theta P.3","voi"
"543",2021-06-04,"Kelantan",0,"Theta P.3","voi"
"544",2021-06-04,"Melaka",0,"Theta P.3","voi"
"545",2021-06-04,"Negeri Sembilan",0,"Theta P.3","voi"
"546",2021-06-04,"Perak",0,"Theta P.3","voi"
"547",2021-06-04,"Perlis",0,"Theta P.3","voi"
"548",2021-06-04,"Pulau Pinang",0,"Theta P.3","voi"
"549",2021-06-04,"Sabah",0,"Theta P.3","voi"
"550",2021-06-04,"Sarawak",12,"Theta P.3","voi"
"551",2021-06-04,"Selangor",0,"Theta P.3","voi"
"552",2021-06-04,"Terengganu",0,"Theta P.3","voi"
"553",2021-06-04,"W.P. Kuala Lumpur",0,"Theta P.3","voi"
"554",2021-06-04,"W.P. Labuan",0,"Theta P.3","voi"
"555",2021-06-04,"Pahang",0,"Theta P.3","voi"
"556",2021-06-04,"W.P. Putrajaya",0,"Theta P.3","voi"
"557",2021-06-04,"Malaysia",12,"Theta P.3","voi"
"558",2021-06-20,"Selangor",2,"Alpha B.1.1.7","voc"
"559",2021-06-20,"Kelantan",0,"Alpha B.1.1.7","voc"
"560",2021-06-20,"Sarawak",0,"Alpha B.1.1.7","voc"
"561",2021-06-20,"W.P. Kuala Lumpur",3,"Alpha B.1.1.7","voc"
"562",2021-06-20,"Kedah",0,"Alpha B.1.1.7","voc"
"563",2021-06-20,"Perak",0,"Alpha B.1.1.7","voc"
"564",2021-06-20,"Johor",0,"Alpha B.1.1.7","voc"
"565",2021-06-20,"W.P. Putrajaya",0,"Alpha B.1.1.7","voc"
"566",2021-06-20,"Terengganu",0,"Alpha B.1.1.7","voc"
"567",2021-06-20,"Negeri Sembilan",0,"Alpha B.1.1.7","voc"
"568",2021-06-20,"Sabah",0,"Alpha B.1.1.7","voc"
"569",2021-06-20,"Perlis",0,"Alpha B.1.1.7","voc"
"570",2021-06-20,"Pulau Pinang",0,"Alpha B.1.1.7","voc"
"571",2021-06-20,"Melaka",0,"Alpha B.1.1.7","voc"
"572",2021-06-20,"W.P. Labuan",0,"Alpha B.1.1.7","voc"
"573",2021-06-20,"Pahang",0,"Alpha B.1.1.7","voc"
"574",2021-06-20,"Malaysia",5,"Alpha B.1.1.7","voc"
"575",2021-06-20,"Selangor",3,"Alpha B.1.1.7","voc"
"576",2021-06-20,"Kelantan",0,"Alpha B.1.1.7","voc"
"577",2021-06-20,"Sarawak",0,"Alpha B.1.1.7","voc"
"578",2021-06-20,"W.P. Kuala Lumpur",0,"Alpha B.1.1.7","voc"
"579",2021-06-20,"Kedah",0,"Alpha B.1.1.7","voc"
"580",2021-06-20,"Perak",0,"Alpha B.1.1.7","voc"
"581",2021-06-20,"Johor",0,"Alpha B.1.1.7","voc"
"582",2021-06-20,"W.P. Putrajaya",0,"Alpha B.1.1.7","voc"
"583",2021-06-20,"Terengganu",0,"Alpha B.1.1.7","voc"
"584",2021-06-20,"Negeri Sembilan",0,"Alpha B.1.1.7","voc"
"585",2021-06-20,"Sabah",1,"Alpha B.1.1.7","voc"
"586",2021-06-20,"Perlis",0,"Alpha B.1.1.7","voc"
"587",2021-06-20,"Pulau Pinang",0,"Alpha B.1.1.7","voc"
"588",2021-06-20,"Melaka",0,"Alpha B.1.1.7","voc"
"589",2021-06-20,"W.P. Labuan",0,"Alpha B.1.1.7","voc"
"590",2021-06-20,"Pahang",0,"Alpha B.1.1.7","voc"
"591",2021-06-20,"Malaysia",4,"Alpha B.1.1.7","voc"
"592",2021-06-20,"Selangor",0,"Beta B.1.351","voc"
"593",2021-06-20,"Kelantan",0,"Beta B.1.351","voc"
"594",2021-06-20,"Sarawak",0,"Beta B.1.351","voc"
"595",2021-06-20,"W.P. Kuala Lumpur",0,"Beta B.1.351","voc"
"596",2021-06-20,"Kedah",0,"Beta B.1.351","voc"
"597",2021-06-20,"Perak",0,"Beta B.1.351","voc"
"598",2021-06-20,"Johor",0,"Beta B.1.351","voc"
"599",2021-06-20,"W.P. Putrajaya",0,"Beta B.1.351","voc"
"600",2021-06-20,"Terengganu",0,"Beta B.1.351","voc"
"601",2021-06-20,"Negeri Sembilan",0,"Beta B.1.351","voc"
"602",2021-06-20,"Sabah",0,"Beta B.1.351","voc"
"603",2021-06-20,"Perlis",0,"Beta B.1.351","voc"
"604",2021-06-20,"Pulau Pinang",0,"Beta B.1.351","voc"
"605",2021-06-20,"Melaka",0,"Beta B.1.351","voc"
"606",2021-06-20,"W.P. Labuan",0,"Beta B.1.351","voc"
"607",2021-06-20,"Pahang",0,"Beta B.1.351","voc"
"608",2021-06-20,"Malaysia",0,"Beta B.1.351","voc"
"609",2021-06-20,"Selangor",45,"Beta B.1.351","voc"
"610",2021-06-20,"Kelantan",24,"Beta B.1.351","voc"
"611",2021-06-20,"Sarawak",7,"Beta B.1.351","voc"
"612",2021-06-20,"W.P. Kuala Lumpur",8,"Beta B.1.351","voc"
"613",2021-06-20,"Kedah",12,"Beta B.1.351","voc"
"614",2021-06-20,"Perak",12,"Beta B.1.351","voc"
"615",2021-06-20,"Johor",8,"Beta B.1.351","voc"
"616",2021-06-20,"W.P. Putrajaya",3,"Beta B.1.351","voc"
"617",2021-06-20,"Terengganu",4,"Beta B.1.351","voc"
"618",2021-06-20,"Negeri Sembilan",2,"Beta B.1.351","voc"
"619",2021-06-20,"Sabah",3,"Beta B.1.351","voc"
"620",2021-06-20,"Perlis",3,"Beta B.1.351","voc"
"621",2021-06-20,"Pulau Pinang",3,"Beta B.1.351","voc"
"622",2021-06-20,"Melaka",3,"Beta B.1.351","voc"
"623",2021-06-20,"W.P. Labuan",0,"Beta B.1.351","voc"
"624",2021-06-20,"Pahang",0,"Beta B.1.351","voc"
"625",2021-06-20,"Malaysia",137,"Beta B.1.351","voc"
"626",2021-06-20,"Selangor",2,"Delta B.1.617.2","voc"
"627",2021-06-20,"Kelantan",0,"Delta B.1.617.2","voc"
"628",2021-06-20,"Sarawak",0,"Delta B.1.617.2","voc"
"629",2021-06-20,"W.P. Kuala Lumpur",1,"Delta B.1.617.2","voc"
"630",2021-06-20,"Kedah",0,"Delta B.1.617.2","voc"
"631",2021-06-20,"Perak",0,"Delta B.1.617.2","voc"
"632",2021-06-20,"Johor",1,"Delta B.1.617.2","voc"
"633",2021-06-20,"W.P. Putrajaya",0,"Delta B.1.617.2","voc"
"634",2021-06-20,"Terengganu",0,"Delta B.1.617.2","voc"
"635",2021-06-20,"Negeri Sembilan",0,"Delta B.1.617.2","voc"
"636",2021-06-20,"Sabah",0,"Delta B.1.617.2","voc"
"637",2021-06-20,"Perlis",0,"Delta B.1.617.2","voc"
"638",2021-06-20,"Pulau Pinang",1,"Delta B.1.617.2","voc"
"639",2021-06-20,"Melaka",0,"Delta B.1.617.2","voc"
"640",2021-06-20,"W.P. Labuan",4,"Delta B.1.617.2","voc"
"641",2021-06-20,"Pahang",0,"Delta B.1.617.2","voc"
"642",2021-06-20,"Malaysia",9,"Delta B.1.617.2","voc"
"643",2021-06-20,"Selangor",0,"Delta B.1.617.2","voc"
"644",2021-06-20,"Kelantan",0,"Delta B.1.617.2","voc"
"645",2021-06-20,"Sarawak",0,"Delta B.1.617.2","voc"
"646",2021-06-20,"W.P. Kuala Lumpur",3,"Delta B.1.617.2","voc"
"647",2021-06-20,"Kedah",0,"Delta B.1.617.2","voc"
"648",2021-06-20,"Perak",0,"Delta B.1.617.2","voc"
"649",2021-06-20,"Johor",2,"Delta B.1.617.2","voc"
"650",2021-06-20,"W.P. Putrajaya",2,"Delta B.1.617.2","voc"
"651",2021-06-20,"Terengganu",0,"Delta B.1.617.2","voc"
"652",2021-06-20,"Negeri Sembilan",2,"Delta B.1.617.2","voc"
"653",2021-06-20,"Sabah",0,"Delta B.1.617.2","voc"
"654",2021-06-20,"Perlis",1,"Delta B.1.617.2","voc"
"655",2021-06-20,"Pulau Pinang",0,"Delta B.1.617.2","voc"
"656",2021-06-20,"Melaka",0,"Delta B.1.617.2","voc"
"657",2021-06-20,"W.P. Labuan",2,"Delta B.1.617.2","voc"
"658",2021-06-20,"Pahang",0,"Delta B.1.617.2","voc"
"659",2021-06-20,"Malaysia",12,"Delta B.1.617.2","voc"
"660",2021-06-20,"Selangor",1,"Kappa B.1.617.1","voc"
"661",2021-06-20,"Kelantan",0,"Kappa B.1.617.1","voc"
"662",2021-06-20,"Sarawak",0,"Kappa B.1.617.1","voc"
"663",2021-06-20,"W.P. Kuala Lumpur",0,"Kappa B.1.617.1","voc"
"664",2021-06-20,"Kedah",0,"Kappa B.1.617.1","voc"
"665",2021-06-20,"Perak",0,"Kappa B.1.617.1","voc"
"666",2021-06-20,"Johor",0,"Kappa B.1.617.1","voc"
"667",2021-06-20,"W.P. Putrajaya",0,"Kappa B.1.617.1","voc"
"668",2021-06-20,"Terengganu",0,"Kappa B.1.617.1","voc"
"669",2021-06-20,"Negeri Sembilan",0,"Kappa B.1.617.1","voc"
"670",2021-06-20,"Sabah",0,"Kappa B.1.617.1","voc"
"671",2021-06-20,"Perlis",0,"Kappa B.1.617.1","voc"
"672",2021-06-20,"Pulau Pinang",0,"Kappa B.1.617.1","voc"
"673",2021-06-20,"Melaka",0,"Kappa B.1.617.1","voc"
"674",2021-06-20,"W.P. Labuan",0,"Kappa B.1.617.1","voc"
"675",2021-06-20,"Pahang",0,"Kappa B.1.617.1","voc"
"676",2021-06-20,"Malaysia",1,"Kappa B.1.617.1","voc"
"677",2021-06-20,"Selangor",0,"Kappa B.1.617.1","voc"
"678",2021-06-20,"Kelantan",0,"Kappa B.1.617.1","voc"
"679",2021-06-20,"Sarawak",0,"Kappa B.1.617.1","voc"
"680",2021-06-20,"W.P. Kuala Lumpur",0,"Kappa B.1.617.1","voc"
"681",2021-06-20,"Kedah",0,"Kappa B.1.617.1","voc"
"682",2021-06-20,"Perak",0,"Kappa B.1.617.1","voc"
"683",2021-06-20,"Johor",0,"Kappa B.1.617.1","voc"
"684",2021-06-20,"W.P. Putrajaya",0,"Kappa B.1.617.1","voc"
"685",2021-06-20,"Terengganu",0,"Kappa B.1.617.1","voc"
"686",2021-06-20,"Negeri Sembilan",0,"Kappa B.1.617.1","voc"
"687",2021-06-20,"Sabah",0,"Kappa B.1.617.1","voc"
"688",2021-06-20,"Perlis",0,"Kappa B.1.617.1","voc"
"689",2021-06-20,"Pulau Pinang",0,"Kappa B.1.617.1","voc"
"690",2021-06-20,"Melaka",0,"Kappa B.1.617.1","voc"
"691",2021-06-20,"W.P. Labuan",0,"Kappa B.1.617.1","voc"
"692",2021-06-20,"Pahang",0,"Kappa B.1.617.1","voc"
"693",2021-06-20,"Malaysia",0,"Kappa B.1.617.1","voc"
"694",2021-06-20,"Selangor",0,"Theta P.3","voi"
"695",2021-06-20,"Kelantan",0,"Theta P.3","voi"
"696",2021-06-20,"Sarawak",0,"Theta P.3","voi"
"697",2021-06-20,"W.P. Kuala Lumpur",0,"Theta P.3","voi"
"698",2021-06-20,"Kedah",0,"Theta P.3","voi"
"699",2021-06-20,"Perak",0,"Theta P.3","voi"
"700",2021-06-20,"Johor",0,"Theta P.3","voi"
"701",2021-06-20,"W.P. Putrajaya",0,"Theta P.3","voi"
"702",2021-06-20,"Terengganu",0,"Theta P.3","voi"
"703",2021-06-20,"Negeri Sembilan",0,"Theta P.3","voi"
"704",2021-06-20,"Sabah",0,"Theta P.3","voi"
"705",2021-06-20,"Perlis",0,"Theta P.3","voi"
"706",2021-06-20,"Pulau Pinang",0,"Theta P.3","voi"
"707",2021-06-20,"Melaka",0,"Theta P.3","voi"
"708",2021-06-20,"W.P. Labuan",0,"Theta P.3","voi"
"709",2021-06-20,"Pahang",0,"Theta P.3","voi"
"710",2021-06-20,"Malaysia",0,"Theta P.3","voi"
"711",2021-06-20,"Selangor",0,"Theta P.3","voi"
"712",2021-06-20,"Kelantan",0,"Theta P.3","voi"
"713",2021-06-20,"Sarawak",12,"Theta P.3","voi"
"714",2021-06-20,"W.P. Kuala Lumpur",0,"Theta P.3","voi"
"715",2021-06-20,"Kedah",0,"Theta P.3","voi"
"716",2021-06-20,"Perak",0,"Theta P.3","voi"
"717",2021-06-20,"Johor",0,"Theta P.3","voi"
"718",2021-06-20,"W.P. Putrajaya",0,"Theta P.3","voi"
"719",2021-06-20,"Terengganu",0,"Theta P.3","voi"
"720",2021-06-20,"Negeri Sembilan",0,"Theta P.3","voi"
"721",2021-06-20,"Sabah",0,"Theta P.3","voi"
"722",2021-06-20,"Perlis",0,"Theta P.3","voi"
"723",2021-06-20,"Pulau Pinang",0,"Theta P.3","voi"
"724",2021-06-20,"Melaka",0,"Theta P.3","voi"
"725",2021-06-20,"W.P. Labuan",0,"Theta P.3","voi"
"726",2021-06-20,"Pahang",0,"Theta P.3","voi"
"727",2021-06-20,"Malaysia",12,"Theta P.3","voi"
"728",2021-06-20,"Selangor",0,"Eta B.1.525","voi"
"729",2021-06-20,"Kelantan",0,"Eta B.1.525","voi"
"730",2021-06-20,"Sarawak",1,"Eta B.1.525","voi"
"731",2021-06-20,"W.P. Kuala Lumpur",2,"Eta B.1.525","voi"
"732",2021-06-20,"Kedah",0,"Eta B.1.525","voi"
"733",2021-06-20,"Perak",0,"Eta B.1.525","voi"
"734",2021-06-20,"Johor",0,"Eta B.1.525","voi"
"735",2021-06-20,"W.P. Putrajaya",0,"Eta B.1.525","voi"
"736",2021-06-20,"Terengganu",0,"Eta B.1.525","voi"
"737",2021-06-20,"Negeri Sembilan",0,"Eta B.1.525","voi"
"738",2021-06-20,"Sabah",0,"Eta B.1.525","voi"
"739",2021-06-20,"Perlis",0,"Eta B.1.525","voi"
"740",2021-06-20,"Pulau Pinang",0,"Eta B.1.525","voi"
"741",2021-06-20,"Melaka",0,"Eta B.1.525","voi"
"742",2021-06-20,"W.P. Labuan",0,"Eta B.1.525","voi"
"743",2021-06-20,"Pahang",0,"Eta B.1.525","voi"
"744",2021-06-20,"Malaysia",3,"Eta B.1.525","voi"
"745",2021-06-20,"Selangor",0,"Eta B.1.525","voi"
"746",2021-06-20,"Kelantan",0,"Eta B.1.525","voi"
"747",2021-06-20,"Sarawak",0,"Eta B.1.525","voi"
"748",2021-06-20,"W.P. Kuala Lumpur",0,"Eta B.1.525","voi"
"749",2021-06-20,"Kedah",0,"Eta B.1.525","voi"
"750",2021-06-20,"Perak",0,"Eta B.1.525","voi"
"751",2021-06-20,"Johor",0,"Eta B.1.525","voi"
"752",2021-06-20,"W.P. Putrajaya",0,"Eta B.1.525","voi"
"753",2021-06-20,"Terengganu",0,"Eta B.1.525","voi"
"754",2021-06-20,"Negeri Sembilan",0,"Eta B.1.525","voi"
"755",2021-06-20,"Sabah",0,"Eta B.1.525","voi"
"756",2021-06-20,"Perlis",0,"Eta B.1.525","voi"
"757",2021-06-20,"Pulau Pinang",0,"Eta B.1.525","voi"
"758",2021-06-20,"Melaka",0,"Eta B.1.525","voi"
"759",2021-06-20,"W.P. Labuan",0,"Eta B.1.525","voi"
"760",2021-06-20,"Pahang",0,"Eta B.1.525","voi"
"761",2021-06-20,"Malaysia",0,"Eta B.1.525","voi"
"762",2021-06-24,"Selangor",2,"Alpha B.1.1.7","voc"
"763",2021-06-24,"Kelantan",0,"Alpha B.1.1.7","voc"
"764",2021-06-24,"Sarawak",0,"Alpha B.1.1.7","voc"
"765",2021-06-24,"W.P. Kuala Lumpur",3,"Alpha B.1.1.7","voc"
"766",2021-06-24,"Kedah",0,"Alpha B.1.1.7","voc"
"767",2021-06-24,"Perak",0,"Alpha B.1.1.7","voc"
"768",2021-06-24,"Johor",0,"Alpha B.1.1.7","voc"
"769",2021-06-24,"W.P. Putrajaya",0,"Alpha B.1.1.7","voc"
"770",2021-06-24,"Terengganu",0,"Alpha B.1.1.7","voc"
"771",2021-06-24,"Negeri Sembilan",0,"Alpha B.1.1.7","voc"
"772",2021-06-24,"Sabah",0,"Alpha B.1.1.7","voc"
"773",2021-06-24,"Perlis",0,"Alpha B.1.1.7","voc"
"774",2021-06-24,"Pulau Pinang",0,"Alpha B.1.1.7","voc"
"775",2021-06-24,"Melaka",0,"Alpha B.1.1.7","voc"
"776",2021-06-24,"W.P. Labuan",0,"Alpha B.1.1.7","voc"
"777",2021-06-24,"Pahang",0,"Alpha B.1.1.7","voc"
"778",2021-06-24,"Malaysia",5,"Alpha B.1.1.7","voc"
"779",2021-06-24,"Selangor",3,"Alpha B.1.1.7","voc"
"780",2021-06-24,"Kelantan",0,"Alpha B.1.1.7","voc"
"781",2021-06-24,"Sarawak",0,"Alpha B.1.1.7","voc"
"782",2021-06-24,"W.P. Kuala Lumpur",0,"Alpha B.1.1.7","voc"
"783",2021-06-24,"Kedah",0,"Alpha B.1.1.7","voc"
"784",2021-06-24,"Perak",0,"Alpha B.1.1.7","voc"
"785",2021-06-24,"Johor",0,"Alpha B.1.1.7","voc"
"786",2021-06-24,"W.P. Putrajaya",0,"Alpha B.1.1.7","voc"
"787",2021-06-24,"Terengganu",0,"Alpha B.1.1.7","voc"
"788",2021-06-24,"Negeri Sembilan",0,"Alpha B.1.1.7","voc"
"789",2021-06-24,"Sabah",1,"Alpha B.1.1.7","voc"
"790",2021-06-24,"Perlis",0,"Alpha B.1.1.7","voc"
"791",2021-06-24,"Pulau Pinang",0,"Alpha B.1.1.7","voc"
"792",2021-06-24,"Melaka",0,"Alpha B.1.1.7","voc"
"793",2021-06-24,"W.P. Labuan",0,"Alpha B.1.1.7","voc"
"794",2021-06-24,"Pahang",0,"Alpha B.1.1.7","voc"
"795",2021-06-24,"Malaysia",4,"Alpha B.1.1.7","voc"
"796",2021-06-24,"Selangor",0,"Beta B.1.351","voc"
"797",2021-06-24,"Kelantan",0,"Beta B.1.351","voc"
"798",2021-06-24,"Sarawak",0,"Beta B.1.351","voc"
"799",2021-06-24,"W.P. Kuala Lumpur",0,"Beta B.1.351","voc"
"800",2021-06-24,"Kedah",0,"Beta B.1.351","voc"
"801",2021-06-24,"Perak",0,"Beta B.1.351","voc"
"802",2021-06-24,"Johor",0,"Beta B.1.351","voc"
"803",2021-06-24,"W.P. Putrajaya",0,"Beta B.1.351","voc"
"804",2021-06-24,"Terengganu",0,"Beta B.1.351","voc"
